m2_price,construction_year,surface,floor,no_rooms,district_Bemowo,district_Bielany,district_Mokotow,district_Ochota,district_Praga,district_Srodmiescie,district_Ursus,district_Ursynow,district_Wola,district_Zoliborz
4384,2006,52,9,2,False,False,True,False,False,False,False,False,False,False
4863,2009,69,2,3,False,False,False,False,False,False,False,False,False,True
4075,2008,63,2,2,False,False,False,False,False,False,True,False,False,False
2568,1990,118,4,5,False,False,False,False,True,False,False,False,False,False
4296,1997,40,2,2,False,False,False,False,False,False,True,False,False,False
3943,1963,101,2,3,False,False,False,False,False,False,False,False,False,True
5001,1939,95,4,3,False,False,False,False,False,True,False,False,False,False
4162,1931,79,8,3,False,False,True,False,False,False,False,False,False,False
3784,1999,87,2,3,False,False,False,False,False,False,False,True,False,False
2121,1976,128,8,4,False,True,False,False,False,False,False,False,False,False
3992,1984,41,8,2,False,False,False,False,False,False,False,False,False,True
4251,1997,130,1,5,False,False,True,False,False,False,False,False,False,False
3923,1966,28,10,2,False,False,True,False,False,False,False,False,False,False
2638,1956,111,4,5,False,True,False,False,False,False,False,False,False,False
5128,1956,72,5,3,False,False,False,False,False,True,False,False,False,False
3743,1996,136,5,6,False,False,False,True,False,False,False,False,False,False
3397,1967,25,7,1,False,False,False,False,True,False,False,False,False,False
3742,1952,31,3,1,False,False,False,False,False,False,True,False,False,False
3354,1948,70,2,3,False,False,False,False,False,False,False,True,False,False
4310,2001,129,1,4,False,False,False,False,False,False,False,False,False,True
3912,1983,84,4,3,False,False,True,False,False,False,False,False,False,False
3401,1940,105,7,3,False,False,False,False,False,False,False,False,False,True
3377,1957,92,8,4,False,False,False,True,False,False,False,False,False,False
3068,2007,148,2,5,False,False,False,False,False,False,True,False,False,False
4048,1942,90,2,3,False,False,False,False,False,False,False,False,False,True
3619,1972,38,3,2,False,False,False,False,True,False,False,False,False,False
3924,1931,123,5,5,False,False,True,False,False,False,False,False,False,False
4962,1995,39,5,1,False,False,True,False,False,False,False,False,False,False
3060,1951,34,9,2,False,False,False,False,False,False,True,False,False,False
2633,1977,62,10,3,False,False,False,False,False,False,False,False,True,False
2755,1950,125,2,4,False,False,False,False,False,False,False,False,True,False
2762,1951,139,9,5,False,False,False,False,False,False,False,False,False,True
4839,2007,61,3,3,False,False,False,True,False,False,False,False,False,False
2545,2000,130,9,5,False,False,False,False,False,False,False,True,False,False
1967,1945,123,10,4,False,False,False,False,False,False,False,False,True,False
5530,1944,47,4,2,False,False,False,False,False,True,False,False,False,False
3397,1958,55,3,3,False,False,False,False,False,False,False,True,False,False
3314,1975,144,3,5,False,False,False,True,False,False,False,False,False,False
3289,1978,91,9,4,False,False,True,False,False,False,False,False,False,False
5328,1955,57,5,2,False,False,False,False,False,True,False,False,False,False
2468,1971,148,2,5,False,False,False,False,False,False,False,False,True,False
4573,1927,63,6,2,False,False,False,False,False,False,False,False,False,True
3309,1968,39,6,2,False,True,False,False,False,False,False,False,False,False
3643,1949,41,3,1,False,False,False,False,True,False,False,False,False,False
3325,1932,72,8,3,False,False,False,False,False,False,False,False,True,False
3567,1984,68,9,3,False,False,False,True,False,False,False,False,False,False
2243,1986,106,9,4,False,False,False,False,True,False,False,False,False,False
4756,1941,39,1,1,False,False,True,False,False,False,False,False,False,False
2474,1994,148,2,5,False,False,False,False,False,False,False,True,False,False
2220,1936,123,7,5,True,False,False,False,False,False,False,False,False,False
2740,1979,91,6,3,False,False,False,False,False,False,False,False,True,False
3802,1965,25,3,1,False,False,False,False,False,False,False,False,True,False
3182,1985,57,5,3,False,False,False,False,False,False,False,False,True,False
2927,1986,97,3,4,False,False,False,False,False,False,False,True,False,False
3382,1920,132,10,4,False,False,False,False,False,False,False,False,False,True
3021,1985,98,2,4,False,False,False,False,False,False,False,True,False,False
3105,1967,49,7,2,True,False,False,False,False,False,False,False,False,False
2011,1949,114,10,5,False,False,False,False,False,False,False,False,True,False
5899,1937,25,3,1,False,False,False,False,False,True,False,False,False,False
2664,1945,94,6,4,False,False,False,False,False,False,True,False,False,False
3054,1936,95,2,4,False,False,False,False,False,False,False,True,False,False
4061,1992,94,1,4,False,False,False,True,False,False,False,False,False,False
4044,1987,46,7,2,False,False,False,False,False,False,False,False,False,True
3037,1942,26,10,2,False,False,False,False,True,False,False,False,False,False
2642,1984,111,4,5,False,False,False,False,False,False,True,False,False,False
2336,1981,106,8,4,False,True,False,False,False,False,False,False,False,False
2972,1950,63,7,2,False,False,False,False,False,False,False,False,True,False
2656,1994,129,2,5,False,True,False,False,False,False,False,False,False,False
3092,1927,106,6,5,False,False,False,False,True,False,False,False,False,False
4345,1969,66,2,2,False,False,False,False,False,False,False,False,False,True
3315,1995,98,8,4,False,False,False,False,False,False,False,False,False,True
2792,1936,126,1,5,False,False,False,False,False,False,False,False,True,False
3661,1934,114,9,4,False,False,True,False,False,False,False,False,False,False
2747,1998,140,6,5,True,False,False,False,False,False,False,False,False,False
3241,1983,86,1,4,False,False,False,False,False,False,False,True,False,False
2866,1968,113,2,4,False,False,False,False,False,False,False,True,False,False
3776,1966,62,8,2,False,False,False,True,False,False,False,False,False,False
3764,1997,39,8,1,False,False,False,False,False,False,False,False,True,False
3742,2003,46,7,2,True,False,False,False,False,False,False,False,False,False
2112,1988,129,8,4,False,False,False,False,False,False,True,False,False,False
4276,1999,72,8,2,False,False,False,True,False,False,False,False,False,False
2926,1991,87,4,4,True,False,False,False,False,False,False,False,False,False
2849,1945,105,3,4,False,False,False,False,True,False,False,False,False,False
3424,1941,53,3,3,True,False,False,False,False,False,False,False,False,False
3360,1962,129,4,5,False,False,False,False,False,False,False,False,False,True
4221,1991,43,6,1,False,False,True,False,False,False,False,False,False,False
2592,1949,91,7,4,False,True,False,False,False,False,False,False,False,False
4220,1924,118,3,4,False,False,True,False,False,False,False,False,False,False
4147,1996,55,2,2,False,False,False,False,False,False,True,False,False,False
2715,1994,93,6,3,True,False,False,False,False,False,False,False,False,False
2175,1992,133,7,4,False,False,False,False,False,False,False,True,False,False
2666,1992,133,2,4,False,False,False,False,True,False,False,False,False,False
4164,1955,44,6,2,False,False,False,True,False,False,False,False,False,False
4117,1980,33,8,1,False,False,False,True,False,False,False,False,False,False
3702,1971,50,1,2,False,False,False,False,True,False,False,False,False,False
4578,1970,42,2,2,False,False,False,False,False,False,False,False,False,True
2647,1994,95,6,4,True,False,False,False,False,False,False,False,False,False
2639,2004,126,9,4,False,False,False,False,False,False,False,False,True,False
3206,1976,69,4,2,False,False,False,False,False,False,False,False,True,False
3001,2009,100,8,4,False,False,False,False,False,False,True,False,False,False
5894,1922,91,1,4,False,False,False,False,False,True,False,False,False,False
2543,1987,126,4,4,True,False,False,False,False,False,False,False,False,False
3285,1962,51,5,2,False,False,False,False,False,False,False,True,False,False
3577,1932,37,10,1,False,False,False,False,False,False,False,False,True,False
4968,1937,98,4,3,False,False,False,False,False,True,False,False,False,False
2968,1925,83,10,4,False,False,False,False,True,False,False,False,False,False
2894,1975,56,8,3,False,False,False,False,False,False,True,False,False,False
2269,1989,138,5,5,False,False,False,False,False,False,False,False,True,False
2491,1981,136,3,5,True,False,False,False,False,False,False,False,False,False
5142,1922,101,8,3,False,False,False,False,False,True,False,False,False,False
3969,1969,78,4,3,False,False,True,False,False,False,False,False,False,False
3304,1931,55,10,3,False,False,False,False,False,False,True,False,False,False
3728,1966,82,6,3,False,False,False,True,False,False,False,False,False,False
2792,1935,126,1,5,False,False,False,False,False,False,False,True,False,False
4758,1934,59,4,3,False,False,False,False,False,False,False,False,False,True
3248,2009,70,9,3,False,False,False,False,False,False,False,False,True,False
3737,1985,31,3,1,False,False,False,False,False,False,False,False,True,False
3320,1994,93,9,3,False,False,False,False,False,False,False,False,False,True
1732,1957,137,10,6,False,True,False,False,False,False,False,False,False,False
3449,1953,130,3,5,False,False,False,False,False,False,False,False,False,True
2938,2005,131,5,5,False,False,False,False,True,False,False,False,False,False
1899,1941,130,10,4,False,True,False,False,False,False,False,False,False,False
3813,1934,119,7,4,False,False,False,True,False,False,False,False,False,False
4056,1938,24,9,2,False,False,False,True,False,False,False,False,False,False
3775,1997,23,9,2,False,False,False,False,False,False,False,True,False,False
2341,1940,131,5,5,False,False,False,False,True,False,False,False,False,False
3112,1970,44,8,1,False,False,False,False,False,False,False,False,True,False
3828,1960,32,2,1,False,False,False,False,True,False,False,False,False,False
3127,1983,37,8,2,True,False,False,False,False,False,False,False,False,False
2186,1964,131,7,4,False,False,False,False,False,False,False,False,True,False
5039,1921,51,2,3,False,False,True,False,False,False,False,False,False,False
3762,1933,24,9,2,False,False,False,False,False,False,True,False,False,False
3215,1924,144,10,5,False,False,True,False,False,False,False,False,False,False
5378,1929,22,2,2,False,False,True,False,False,False,False,False,False,False
5384,1928,82,7,4,False,False,False,False,False,True,False,False,False,False
3382,1993,32,6,2,False,False,False,False,False,False,False,False,True,False
3539,1992,61,1,3,False,False,False,False,False,False,True,False,False,False
2427,1999,137,9,6,False,True,False,False,False,False,False,False,False,False
3604,1958,40,3,2,False,False,False,False,False,False,False,True,False,False
5133,1940,92,3,3,False,False,False,False,False,True,False,False,False,False
2886,1959,51,9,2,False,False,False,False,False,False,False,False,True,False
3273,1987,53,5,2,False,False,False,False,True,False,False,False,False,False
5072,1987,108,1,5,False,False,False,False,False,True,False,False,False,False
3520,2005,118,1,4,False,True,False,False,False,False,False,False,False,False
3608,1939,124,2,5,False,False,True,False,False,False,False,False,False,False
3753,1993,45,10,2,False,False,True,False,False,False,False,False,False,False
3078,1940,112,9,4,False,False,False,False,False,False,False,False,False,True
2570,2001,148,7,5,False,True,False,False,False,False,False,False,False,False
3506,1957,34,5,1,False,False,False,False,False,False,False,True,False,False
2554,1965,90,8,3,True,False,False,False,False,False,False,False,False,False
3899,1975,35,10,1,False,False,False,True,False,False,False,False,False,False
6595,1933,30,1,2,False,False,False,False,False,True,False,False,False,False
4613,1996,89,2,4,False,False,False,True,False,False,False,False,False,False
3828,1951,27,2,2,False,False,False,False,False,False,False,False,True,False
4120,1996,28,5,2,False,True,False,False,False,False,False,False,False,False
3143,1994,76,3,4,False,False,False,False,False,False,True,False,False,False
2740,1932,116,9,4,False,False,False,False,False,False,False,True,False,False
5130,2002,112,6,5,False,False,False,False,False,True,False,False,False,False
2308,1968,149,3,6,False,False,False,False,False,False,False,False,True,False
3248,1949,100,9,3,False,False,False,True,False,False,False,False,False,False
3429,1940,37,5,2,False,False,False,False,False,False,False,False,True,False
3573,1977,63,10,2,False,False,False,False,False,False,False,False,False,True
2179,1985,127,7,5,False,False,False,False,False,False,True,False,False,False
2376,1957,147,3,5,False,False,False,False,False,False,False,True,False,False
4133,1987,137,7,6,False,False,False,False,False,True,False,False,False,False
3475,1975,78,9,3,False,False,True,False,False,False,False,False,False,False
3786,1937,61,8,2,False,False,False,True,False,False,False,False,False,False
3095,2002,81,9,4,False,True,False,False,False,False,False,False,False,False
3343,1935,81,1,3,False,True,False,False,False,False,False,False,False,False
4189,1993,106,10,5,False,False,False,False,False,True,False,False,False,False
4131,1935,132,2,5,False,False,True,False,False,False,False,False,False,False
3086,1949,116,8,5,False,False,True,False,False,False,False,False,False,False
3689,1972,31,3,2,True,False,False,False,False,False,False,False,False,False
3812,1998,144,4,5,False,False,True,False,False,False,False,False,False,False
4408,1949,104,9,3,False,False,False,False,False,True,False,False,False,False
2031,1974,127,9,4,False,False,False,False,False,False,False,False,True,False
4019,1973,23,10,1,False,False,True,False,False,False,False,False,False,False
2710,2007,109,10,4,False,False,False,False,True,False,False,False,False,False
3474,1941,53,3,2,False,False,False,False,True,False,False,False,False,False
2076,1941,107,10,5,False,False,False,False,False,False,False,True,False,False
3681,2008,107,9,5,False,False,False,True,False,False,False,False,False,False
2954,1996,130,5,5,False,False,False,False,False,False,False,False,True,False
3448,1927,55,9,2,False,False,False,False,False,False,False,True,False,False
2040,1958,141,7,5,False,False,False,False,False,False,False,True,False,False
5623,2008,118,1,4,False,False,False,False,False,True,False,False,False,False
2672,1945,113,4,4,False,False,False,False,True,False,False,False,False,False
4075,1927,107,5,5,False,False,False,False,False,False,False,False,False,True
2898,1920,130,6,4,True,False,False,False,False,False,False,False,False,False
4507,1950,79,10,4,False,False,False,False,False,True,False,False,False,False
2454,1959,85,9,4,False,False,False,False,False,False,True,False,False,False
5670,1930,103,2,4,False,False,False,False,False,True,False,False,False,False
3002,1968,105,2,3,True,False,False,False,False,False,False,False,False,False
2416,1948,93,9,3,False,False,False,False,True,False,False,False,False,False
2331,1971,102,9,3,False,True,False,False,False,False,False,False,False,False
1802,1986,145,9,5,False,False,False,False,False,False,True,False,False,False
3398,1990,65,2,3,False,False,False,False,False,False,False,True,False,False
3036,1950,131,7,5,False,False,False,True,False,False,False,False,False,False
3184,1993,112,8,4,False,False,True,False,False,False,False,False,False,False
3323,1965,73,2,3,False,False,False,False,False,False,True,False,False,False
1801,1984,150,8,6,False,False,False,False,False,False,False,False,True,False
2245,1940,110,8,5,True,False,False,False,False,False,False,False,False,False
3768,1998,148,4,5,False,False,True,False,False,False,False,False,False,False
3420,1937,53,3,3,False,False,False,False,False,False,True,False,False,False
2962,1998,124,6,4,False,False,False,False,False,False,True,False,False,False
3391,1927,131,1,4,False,False,False,False,False,False,True,False,False,False
4144,1931,76,8,4,False,False,False,True,False,False,False,False,False,False
2229,1952,122,7,5,False,False,False,False,False,False,False,False,True,False
4801,1957,70,9,2,False,False,False,False,False,True,False,False,False,False
4353,1939,45,4,2,False,False,False,True,False,False,False,False,False,False
2667,2004,133,8,4,False,False,False,False,False,False,False,True,False,False
2273,1948,123,7,4,False,True,False,False,False,False,False,False,False,False
4025,2008,107,6,4,False,False,False,False,False,False,False,False,False,True
3903,1921,145,3,5,False,False,False,True,False,False,False,False,False,False
4834,1937,67,9,2,False,False,False,False,False,True,False,False,False,False
3806,1926,94,1,3,True,False,False,False,False,False,False,False,False,False
2672,1944,93,6,4,True,False,False,False,False,False,False,False,False,False
3482,1921,77,6,3,False,False,False,False,False,False,False,True,False,False
4258,1938,49,4,3,False,False,False,True,False,False,False,False,False,False
2722,1920,118,9,4,True,False,False,False,False,False,False,False,False,False
2216,1927,148,10,6,False,False,False,False,False,False,False,True,False,False
2699,1975,110,4,4,False,False,False,False,True,False,False,False,False,False
3140,1957,101,1,3,True,False,False,False,False,False,False,False,False,False
3740,1933,86,2,4,False,False,False,False,False,False,False,False,True,False
4358,1921,34,2,2,False,False,False,False,False,False,True,False,False,False
3017,1941,33,10,1,False,False,False,False,True,False,False,False,False,False
3743,1936,31,3,1,False,False,False,False,False,False,False,True,False,False
2973,1954,93,3,4,False,False,False,False,True,False,False,False,False,False
2450,1946,90,9,3,False,False,False,False,True,False,False,False,False,False
4992,2007,111,8,4,False,False,False,False,False,True,False,False,False,False
2937,1944,101,3,3,False,True,False,False,False,False,False,False,False,False
2927,1936,82,5,3,False,False,False,False,False,False,False,True,False,False
4295,1944,26,7,1,False,False,False,True,False,False,False,False,False,False
3492,1931,86,5,3,False,False,False,False,True,False,False,False,False,False
4588,1939,31,3,2,False,False,True,False,False,False,False,False,False,False
3462,1983,134,3,4,False,False,False,True,False,False,False,False,False,False
1987,1977,141,7,6,True,False,False,False,False,False,False,False,False,False
3316,1947,78,1,4,False,False,False,False,False,False,False,True,False,False
2664,1981,79,8,3,False,False,False,False,False,False,False,False,True,False
3120,1936,58,6,2,False,False,False,False,False,False,False,True,False,False
5956,1968,39,1,1,False,False,False,False,False,True,False,False,False,False
2510,1971,74,10,3,False,True,False,False,False,False,False,False,False,False
3868,1935,103,8,4,False,False,False,False,False,False,False,False,False,True
4304,1924,80,6,4,False,False,False,False,False,False,False,False,False,True
4103,1989,75,3,3,False,False,False,False,False,False,False,False,False,True
3449,2003,55,9,2,False,False,False,False,False,False,False,True,False,False
3062,1950,149,5,5,False,False,False,False,False,False,False,False,False,True
2435,1975,142,3,5,False,False,False,False,False,False,False,False,True,False
3386,1951,56,3,3,False,False,False,False,False,False,True,False,False,False
3374,1960,133,4,4,False,False,False,True,False,False,False,False,False,False
2590,1972,141,10,6,False,False,False,False,False,False,False,False,False,True
3270,2010,98,6,3,False,False,False,False,False,False,False,False,True,False
2746,1978,135,9,6,False,False,True,False,False,False,False,False,False,False
4634,1984,82,9,3,False,False,False,False,False,True,False,False,False,False
2933,1925,132,5,5,True,False,False,False,False,False,False,False,False,False
1837,1977,131,10,5,False,False,False,False,False,False,False,True,False,False
3282,1990,27,8,1,False,False,False,False,False,False,True,False,False,False
2229,1941,122,7,5,False,True,False,False,False,False,False,False,False,False
3325,1921,97,5,4,False,True,False,False,False,False,False,False,False,False
1832,1944,132,10,5,False,False,False,False,True,False,False,False,False,False
3574,1964,63,1,2,False,False,False,False,False,False,False,False,True,False
3912,1956,24,2,1,True,False,False,False,False,False,False,False,False,False
4510,1969,114,6,5,False,False,False,False,False,True,False,False,False,False
3844,1965,76,5,4,False,False,True,False,False,False,False,False,False,False
3893,1956,31,1,2,True,False,False,False,False,False,False,False,False,False
2316,1993,88,10,4,False,False,False,False,False,False,False,False,True,False
4609,1980,49,1,2,False,False,True,False,False,False,False,False,False,False
3729,1992,127,1,4,False,False,True,False,False,False,False,False,False,False
2805,1931,115,8,5,False,False,False,False,True,False,False,False,False,False
3644,1948,46,2,2,False,False,False,False,False,False,False,False,True,False
3800,1933,115,7,5,False,False,False,False,False,False,False,False,False,True
3560,1985,64,1,2,False,False,False,False,False,False,False,False,True,False
5943,1946,26,2,2,False,False,False,False,False,True,False,False,False,False
2401,1961,130,5,4,False,False,False,False,False,False,False,True,False,False
3234,1977,67,4,2,True,False,False,False,False,False,False,False,False,False
3603,1997,30,10,2,False,False,False,False,False,False,False,False,True,False
2344,1973,96,9,4,False,False,False,False,False,False,False,True,False,False
3556,1929,39,10,1,False,False,False,False,False,False,False,False,True,False
3054,1959,105,10,4,False,False,False,False,False,False,False,False,False,True
3842,1925,76,2,4,False,False,False,False,False,False,True,False,False,False
2194,1953,116,8,5,False,True,False,False,False,False,False,False,False,False
3216,1975,48,6,2,True,False,False,False,False,False,False,False,False,False
4369,2001,108,2,5,False,False,True,False,False,False,False,False,False,False
6072,1929,23,7,2,False,False,False,False,False,True,False,False,False,False
4560,1990,34,3,2,False,False,False,True,False,False,False,False,False,False
3626,1975,57,1,2,False,False,False,False,False,False,True,False,False,False
4104,1929,95,7,3,False,False,True,False,False,False,False,False,False,False
5245,1949,50,6,3,False,False,False,False,False,True,False,False,False,False
3212,1961,64,4,3,False,False,False,False,False,False,True,False,False,False
2928,1991,82,5,3,False,False,False,False,False,False,False,True,False,False
3791,1940,96,4,3,False,False,True,False,False,False,False,False,False,False
4699,1957,85,8,3,False,False,False,False,False,True,False,False,False,False
3478,1959,97,7,3,False,False,False,True,False,False,False,False,False,False
2834,1926,122,7,5,False,False,False,False,False,False,False,False,True,False
2971,1933,83,10,4,False,False,False,False,False,False,True,False,False,False
3249,1998,105,5,4,False,False,False,False,True,False,False,False,False,False
2675,1946,127,2,5,False,False,False,False,False,False,False,False,True,False
4336,1931,21,4,1,False,True,False,False,False,False,False,False,False,False
3219,1989,48,6,2,False,False,False,False,False,False,False,True,False,False
3743,1981,111,2,5,False,False,True,False,False,False,False,False,False,False
3622,1925,108,10,4,False,False,True,False,False,False,False,False,False,False
3748,2000,75,3,4,False,False,False,False,False,False,True,False,False,False
2994,2004,146,3,5,False,False,False,False,False,False,False,False,True,False
2830,1941,72,7,3,False,False,False,False,False,False,True,False,False,False
2672,1968,78,8,3,True,False,False,False,False,False,False,False,False,False
3100,2008,125,4,5,False,False,False,False,False,False,True,False,False,False
2738,1947,61,9,3,True,False,False,False,False,False,False,False,False,False
3095,1960,50,7,2,False,False,False,False,False,False,False,True,False,False
3770,1922,48,6,3,False,True,False,False,False,False,False,False,False,False
2523,1968,113,5,5,False,False,False,False,False,False,True,False,False,False
3192,1943,21,9,2,False,False,False,False,False,False,False,False,True,False
4227,1922,127,2,4,False,False,False,True,False,False,False,False,False,False
4078,1932,37,5,1,True,False,False,False,False,False,False,False,False,False
2829,1967,127,1,4,False,False,False,False,True,False,False,False,False,False
3316,1942,38,6,2,False,False,False,False,False,False,False,True,False,False
3639,1997,66,6,2,False,True,False,False,False,False,False,False,False,False
3340,1965,81,1,3,False,False,False,False,True,False,False,False,False,False
3147,1969,25,9,2,False,False,False,False,False,False,False,False,True,False
4355,2008,34,2,2,False,False,False,False,False,False,False,True,False,False
5455,1965,49,4,3,False,False,False,False,False,True,False,False,False,False
3192,1986,86,2,3,False,False,False,False,False,False,False,True,False,False
4334,1927,37,2,2,False,False,False,False,False,False,False,False,True,False
3455,1968,35,5,2,False,False,False,False,False,False,False,True,False,False
2372,1947,108,7,5,False,False,False,False,True,False,False,False,False,False
4280,2009,127,1,5,False,False,True,False,False,False,False,False,False,False
2419,1963,93,9,3,False,False,False,False,True,False,False,False,False,False
2412,1954,94,9,3,True,False,False,False,False,False,False,False,False,False
3930,1967,102,2,3,False,False,True,False,False,False,False,False,False,False
3365,1934,138,9,5,False,False,True,False,False,False,False,False,False,False
2797,1964,50,10,2,False,False,False,False,False,False,False,False,True,False
3695,1928,121,8,4,False,False,True,False,False,False,False,False,False,False
4708,1975,134,2,5,False,False,False,False,False,True,False,False,False,False
2592,1949,141,10,6,False,False,False,False,False,False,False,False,False,True
3100,1959,30,9,2,False,False,False,False,True,False,False,False,False,False
2926,1931,142,4,5,True,False,False,False,False,False,False,False,False,False
2140,1988,121,8,5,False,False,False,False,False,False,False,False,True,False
4013,1947,54,6,3,False,False,False,True,False,False,False,False,False,False
2417,1929,133,10,5,True,False,False,False,False,False,False,False,False,False
2932,1927,137,4,6,False,False,False,False,True,False,False,False,False,False
2741,1962,56,10,2,False,False,False,False,True,False,False,False,False,False
6017,2001,53,4,3,False,False,False,False,False,True,False,False,False,False
3899,1982,80,4,4,False,False,False,False,False,False,False,False,False,True
3314,1979,49,5,2,False,False,False,False,False,False,False,False,True,False
3596,1926,100,2,4,True,False,False,False,False,False,False,False,False,False
3568,1928,68,6,3,False,True,False,False,False,False,False,False,False,False
2775,2002,148,5,5,False,True,False,False,False,False,False,False,False,False
2543,1968,91,8,3,False,False,False,False,False,False,False,False,True,False
2901,1953,80,5,4,False,False,False,False,False,False,False,True,False,False
2719,1991,83,7,3,False,False,False,False,False,False,False,False,True,False
2172,1942,143,5,6,True,False,False,False,False,False,False,False,False,False
2563,1981,139,2,5,False,False,False,False,False,False,False,False,True,False
4861,1938,109,3,5,False,False,False,False,False,True,False,False,False,False
1757,1959,144,9,6,False,False,False,False,True,False,False,False,False,False
5085,1980,72,6,2,False,False,False,False,False,True,False,False,False,False
2697,1990,95,6,3,False,False,False,False,True,False,False,False,False,False
5199,1992,80,3,4,False,False,False,False,False,True,False,False,False,False
5316,1983,33,8,1,False,False,False,False,False,True,False,False,False,False
4708,1946,104,6,3,False,False,False,False,False,True,False,False,False,False
2481,2003,147,8,5,False,True,False,False,False,False,False,False,False,False
4302,1965,25,7,1,False,False,True,False,False,False,False,False,False,False
3871,1997,28,8,1,False,True,False,False,False,False,False,False,False,False
3047,1981,110,9,5,False,False,True,False,False,False,False,False,False,False
2363,1939,84,10,4,False,False,False,False,False,False,False,False,True,False
2961,1994,99,3,3,False,False,False,False,True,False,False,False,False,False
4382,1997,87,5,3,False,False,False,True,False,False,False,False,False,False
3288,1957,146,3,5,False,False,False,False,False,False,False,False,False,True
4480,1934,62,7,2,False,False,False,True,False,False,False,False,False,False
4700,1926,65,4,3,False,False,False,False,False,False,False,False,False,True
3572,1938,33,4,2,False,False,False,False,False,False,False,False,True,False
2845,2006,111,8,5,False,False,False,False,False,False,False,False,True,False
2757,1991,84,6,4,True,False,False,False,False,False,False,False,False,False
3432,1954,67,2,2,False,False,False,False,False,False,False,True,False,False
4156,1956,124,9,4,False,False,False,False,False,True,False,False,False,False
2744,1999,146,5,6,False,False,False,False,False,False,True,False,False,False
4143,1963,116,10,4,False,False,False,False,False,True,False,False,False,False
3984,2002,47,4,3,False,False,False,False,False,False,False,False,True,False
2004,1975,150,6,6,False,False,False,False,False,False,True,False,False,False
3932,1977,87,3,4,False,False,False,True,False,False,False,False,False,False
3086,1935,56,6,3,True,False,False,False,False,False,False,False,False,False
2664,1995,144,9,6,False,False,False,True,False,False,False,False,False,False
4158,2005,39,4,1,True,False,False,False,False,False,False,False,False,False
4120,1944,38,7,2,False,False,True,False,False,False,False,False,False,False
3272,1955,63,4,2,False,False,False,False,False,False,False,False,True,False
2948,1945,110,1,5,True,False,False,False,False,False,False,False,False,False
4544,1982,46,2,2,False,False,False,True,False,False,False,False,False,False
4307,1997,24,4,1,False,False,False,False,False,False,False,True,False,False
3002,1989,105,2,3,False,False,False,False,True,False,False,False,False,False
3100,2009,145,2,5,False,False,False,False,False,False,False,False,True,False
3131,1947,22,10,1,False,True,False,False,False,False,False,False,False,False
2226,2002,147,10,6,False,False,False,False,True,False,False,False,False,False
2994,1946,41,9,2,False,False,False,False,True,False,False,False,False,False
2653,1965,90,7,3,False,True,False,False,False,False,False,False,False,False
3671,1925,138,6,5,False,False,True,False,False,False,False,False,False,False
2316,1948,133,5,5,True,False,False,False,False,False,False,False,False,False
3120,1943,28,9,2,False,False,False,False,False,False,True,False,False,False
2662,1941,89,7,3,False,False,False,False,False,False,True,False,False,False
4655,1986,150,1,5,False,False,False,False,False,True,False,False,False,False
3669,1926,73,5,2,True,False,False,False,False,False,False,False,False,False
2057,1967,149,6,5,False,True,False,False,False,False,False,False,False,False
3839,1958,66,7,2,False,False,True,False,False,False,False,False,False,False
3600,1934,80,4,4,False,True,False,False,False,False,False,False,False,False
3229,1983,87,1,4,False,False,False,False,False,False,True,False,False,False
2973,1924,83,10,4,True,False,False,False,False,False,False,False,False,False
4224,1987,73,2,3,False,False,False,False,False,False,False,False,False,True
4174,1979,28,8,1,False,False,False,False,False,False,False,False,False,True
3712,1973,119,2,4,False,False,False,True,False,False,False,False,False,False
3061,2000,84,9,4,False,True,False,False,False,False,False,False,False,False
2975,1996,147,3,5,False,False,False,False,False,False,True,False,False,False
4134,1981,32,8,1,False,False,False,False,False,False,False,False,False,True
4211,1922,24,5,1,False,True,False,False,False,False,False,False,False,False
2742,1979,116,3,4,False,False,False,False,False,False,False,True,False,False
5477,1942,37,6,1,False,False,False,False,False,True,False,False,False,False
3817,1950,38,10,2,False,False,True,False,False,False,False,False,False,False
2851,1963,95,4,4,True,False,False,False,False,False,False,False,False,False
4309,1940,134,6,5,False,False,False,False,False,True,False,False,False,False
3936,1957,26,1,2,True,False,False,False,False,False,False,False,False,False
3091,2005,116,5,5,True,False,False,False,False,False,False,False,False,False
1773,1959,138,10,5,True,False,False,False,False,False,False,False,False,False
3135,1968,51,6,3,False,False,False,False,False,False,False,False,True,False
5488,1946,26,7,1,False,False,False,False,False,True,False,False,False,False
3091,1958,116,8,5,False,False,False,False,False,False,False,False,False,True
3281,1985,127,5,5,False,False,False,False,False,False,False,False,False,True
4415,1935,39,4,2,False,False,True,False,False,False,False,False,False,False
3339,1947,106,7,4,False,False,True,False,False,False,False,False,False,False
3497,1966,65,1,3,True,False,False,False,False,False,False,False,False,False
3091,1976,106,9,5,False,False,False,True,False,False,False,False,False,False
6017,1994,23,2,1,False,False,False,False,False,True,False,False,False,False
2673,1962,138,1,5,False,False,False,False,False,False,False,False,True,False
3857,1994,49,8,3,False,False,True,False,False,False,False,False,False,False
3671,1927,58,6,3,False,False,False,False,False,False,True,False,False,False
3587,1952,61,1,2,False,False,False,False,False,False,False,True,False,False
2755,1938,125,2,4,False,False,False,False,False,False,False,True,False,False
4253,1999,40,3,1,True,False,False,False,False,False,False,False,False,False
1965,1969,149,7,5,False,False,False,False,False,False,True,False,False,False
3308,2009,99,5,4,False,False,False,False,False,False,True,False,False,False
